1,0.149956819,0.673251112,0.673251112,0.110491906,0.326596398,0.240150585,0.673251112,1,0.351074497,1,0.240150585,0.156343224,1,1,1,0.25397323,0.673251112,0.412849981,0.106665207,0.326596398,0.286185889,0.286185889,0.351074497,0.351074497,1,0.205451027,0.503957568,1,0.453267059,1,0.156343224,1,1,0.351074497,0.156343224,0.286185889,0.673251112,0.269232722,1,1,0.673251112,0.326596398,1,0.178254808,0.25397323,0.379421134,0.673251112,0.379421134,0.205451027,1,0.033260084,0.673251112,0.305162552,0.286185889,0.673251112,0.673251112,0.326596398,1,0.042210125,0.25397323,0.11452152,0.379421134,0.286185889,1,1,0.379421134,0.673251112,0.326596398,1,1,0.503957568,0.163158032,0.351074497,0.286185889,0.453267059,1,0.286185889,1,1,0.227560825,1,0.305162552,0.286185889,0.106665207,0.412849981,0.286185889,1,1,0.178254808,0.673251112,0.326596398,0.286185889,0.076994589,0.060957686,0.412849981,1,0.286185889,1,1,0.286185889,0.379421134,0.205451027,0.286185889,1,0.25397323,1,1,0.240150585,0.673251112,0.178254808,0.673251112,1,0.379421134,0.673251112,0.006707997,1,0.286185889,0.326596398,0.25397323,0.326596398,0.016073707,1,0.064502402,0.326596398,0.412849981,0.305162552,1,0.127991731,1,0.195684285,0.305162552,0.269232722,0.379421134,1,1,0.286185889,1,1,0.673251112,0.326596398,0.326596398,0.326596398,1,0.326596398,1,0.269232722,1,0.25397323,0.503957568,1,0.412849981,0.326596398,0.087259432,0.286185889,0.412849981,0.240150585,0.326596398,0.25397323,0.503957568,0.123253302,0.379421134,0.216039264,0.379421134,0.195684285,0.286185889,1,1,0.170445107,0.412849981,1,0.351074497,0.412849981,0.019132459,1,0.195684285,0.227560825,0.351074497,0.25397323,0.305162552,0.326596398,0.326596398,0.305162552,1,0.379421134,0.503957568,0.351074497,0.351074497,0.379421134,0.286185889,0.305162552,0.326596398,0.019132459,1,0.016381883,0.205451027,0.25397323,0.11452152,1,0.351074497,0.286185889,1,0.186645312,0.133006105,0.195684285,0.673251112,0.673251112,0.156343224,0.269232722,0.503957568,0.673251112,1,1,0.379421134,0.503957568,0.351074497,0.029703284,0.673251112,0.412849981,0.118769589,0.093124183,0.269232722,1,0.351074497,0.673251112,0.178254808,0.269232722,0.227560825,0.351074497,0.269232722,1,0.673251112,0.216039264,0.286185889,0.066380635,1,0.379421134,0.673251112,0.195684285,1
0.149956819,1,0.156343224,0.156343224,0.099565485,0.149956819,0.133006105,0.156343224,0.149956819,0.123253302,0.149956819,0.227560825,0.096267987,0.149956819,0.149956819,0.149956819,0.110491906,0.156343224,0.133006105,0.07939561,0.149956819,0.163158032,0.163158032,0.133006105,0.123253302,0.149956819,0.138320132,0.170445107,0.149956819,0.138320132,0.149956819,0.103027335,0.149956819,0.149956819,0.133006105,0.110491906,0.138320132,0.156343224,0.123253302,0.149956819,0.149956819,0.156343224,0.149956819,0.149956819,0.106665207,0.149956819,0.149956819,0.156343224,0.127991731,0.103027335,0.149956819,0.037387948,0.156343224,0.143960397,0.163158032,0.156343224,0.156343224,0.149956819,0.149956819,0.035661067,0.149956819,0.084521307,0.163158032,0.163158032,0.149956819,0.149956819,0.163158032,0.156343224,0.163158032,0.149956819,0.149956819,0.170445107,0.123253302,0.170445107,0.138320132,0.138320132,0.149956819,0.163158032,0.149956819,0.149956819,0.138320132,0.149956819,0.186645312,0.163158032,0.07939561,0.170445107,0.138320132,0.149956819,0.149956819,0.099565485,0.156343224,0.149956819,0.163158032,0.066380635,0.06269596,0.143960397,0.149956819,0.163158032,0.149956819,0.149956819,0.138320132,0.163158032,0.118769589,0.127991731,0.149956819,0.138320132,0.149956819,0.149956819,0.123253302,0.156343224,0.11452152,0.156343224,0.149956819,0.127991731,0.156343224,0.007493209,0.149956819,0.163158032,0.149956819,0.149956819,0.149956819,0.019132459,0.149956819,0.059284193,0.149956819,0.133006105,0.143960397,0.149956819,0.081902363,0.149956819,0.11452152,0.170445107,0.25397323,0.163158032,0.149956819,0.149956819,0.163158032,0.149956819,0.149956819,0.156343224,0.149956819,0.149956819,0.163158032,0.149956819,0.163158032,0.149956819,0.156343224,0.149956819,0.149956819,0.170445107,0.149956819,0.133006105,0.149956819,0.066380635,0.118769589,0.170445107,0.123253302,0.163158032,0.110491906,0.170445107,0.084521307,0.163158032,0.326596398,0.138320132,0.093124183,0.163158032,0.149956819,0.149956819,0.110491906,0.133006105,0.149956819,0.186645312,0.170445107,0.018758626,0.149956819,0.11452152,0.138320132,0.170445107,0.163158032,0.11452152,0.118769589,0.163158032,0.156343224,0.149956819,0.163158032,0.170445107,0.205451027,0.170445107,0.163158032,0.149956819,0.170445107,0.178254808,0.02295693,0.149956819,0.018758626,0.096267987,0.127991731,0.084521307,0.149956819,0.205451027,0.138320132,0.149956819,0.118769589,0.178254808,0.186645312,0.156343224,0.156343224,0.103027335,0.156343224,0.170445107,0.156343224,0.149956819,0.149956819,0.178254808,0.170445107,0.156343224,0.036511217,0.156343224,0.133006105,0.087259432,0.084521307,0.186645312,0.149956819,0.205451027,0.156343224,0.106665207,0.25397323,0.118769589,0.133006105,0.170445107,0.149956819,0.156343224,0.205451027,0.216039264,0.060957686,0.149956819,0.163158032,0.156343224,0.123253302,0.149956819
0.673251112,0.156343224,1,1,0.11452152,0.351074497,0.25397323,1,0.673251112,0.379421134,0.673251112,0.25397323,0.163158032,0.673251112,0.673251112,0.673251112,0.269232722,1,0.453267059,0.110491906,0.351074497,0.305162552,0.305162552,0.379421134,0.379421134,0.673251112,0.216039264,0.571486131,0.673251112,0.503957568,0.673251112,0.163158032,0.673251112,0.673251112,0.379421134,0.163158032,0.305162552,1,0.286185889,0.673251112,0.673251112,1,0.351074497,0.673251112,0.186645312,0.269232722,0.412849981,1,0.412849981,0.216039264,0.673251112,0.034036455,1,0.326596398,0.305162552,1,1,0.351074497,0.673251112,0.043271091,0.269232722,0.118769589,0.412849981,0.305162552,0.673251112,0.673251112,0.412849981,1,0.351074497,0.673251112,0.673251112,0.571486131,0.170445107,0.379421134,0.305162552,0.503957568,0.673251112,0.305162552,0.673251112,0.673251112,0.240150585,0.673251112,0.326596398,0.305162552,0.110491906,0.453267059,0.305162552,0.673251112,0.673251112,0.186645312,1,0.351074497,0.305162552,0.07939561,0.06269596,0.453267059,0.673251112,0.305162552,0.673251112,0.673251112,0.305162552,0.412849981,0.216039264,0.305162552,0.673251112,0.269232722,0.673251112,0.673251112,0.25397323,1,0.186645312,1,0.673251112,0.412849981,1,0.006813895,0.673251112,0.305162552,0.351074497,0.269232722,0.351074497,0.016381883,0.673251112,0.066380635,0.351074497,0.453267059,0.326596398,0.673251112,0.133006105,0.673251112,0.205451027,0.326596398,0.286185889,0.412849981,0.673251112,0.673251112,0.305162552,0.673251112,0.673251112,1,0.351074497,0.351074497,0.351074497,0.673251112,0.351074497,0.673251112,0.286185889,0.673251112,0.269232722,0.571486131,0.673251112,0.453267059,0.351074497,0.090124315,0.305162552,0.453267059,0.25397323,0.351074497,0.269232722,0.571486131,0.127991731,0.412849981,0.227560825,0.412849981,0.205451027,0.305162552,0.673251112,0.673251112,0.178254808,0.453267059,0.673251112,0.379421134,0.453267059,0.019515673,0.673251112,0.205451027,0.240150585,0.379421134,0.269232722,0.326596398,0.351074497,0.351074497,0.326596398,0.673251112,0.412849981,0.571486131,0.379421134,0.379421134,0.412849981,0.305162552,0.326596398,0.351074497,0.019515673,0.673251112,0.01669744,0.216039264,0.269232722,0.118769589,0.673251112,0.379421134,0.305162552,0.673251112,0.195684285,0.138320132,0.205451027,1,1,0.163158032,0.286185889,0.571486131,1,0.673251112,0.673251112,0.412849981,0.571486131,0.379421134,0.030373935,1,0.453267059,0.123253302,0.096267987,0.286185889,0.673251112,0.379421134,1,0.186645312,0.286185889,0.240150585,0.379421134,0.286185889,0.673251112,1,0.227560825,0.305162552,0.068334536,0.673251112,0.412849981,1,0.205451027,0.673251112
0.673251112,0.156343224,1,1,0.11452152,0.351074497,0.25397323,1,0.673251112,0.379421134,0.673251112,0.25397323,0.163158032,0.673251112,0.673251112,0.673251112,0.269232722,1,0.453267059,0.110491906,0.351074497,0.305162552,0.305162552,0.379421134,0.379421134,0.673251112,0.216039264,0.571486131,0.673251112,0.503957568,0.673251112,0.163158032,0.673251112,0.673251112,0.379421134,0.163158032,0.305162552,1,0.286185889,0.673251112,0.673251112,1,0.351074497,0.673251112,0.186645312,0.269232722,0.412849981,1,0.412849981,0.216039264,0.673251112,0.034036455,1,0.326596398,0.305162552,1,1,0.351074497,0.673251112,0.043271091,0.269232722,0.118769589,0.412849981,0.305162552,0.673251112,0.673251112,0.412849981,1,0.351074497,0.673251112,0.673251112,0.571486131,0.170445107,0.379421134,0.305162552,0.503957568,0.673251112,0.305162552,0.673251112,0.673251112,0.240150585,0.673251112,0.326596398,0.305162552,0.110491906,0.453267059,0.305162552,0.673251112,0.673251112,0.186645312,1,0.351074497,0.305162552,0.07939561,0.06269596,0.453267059,0.673251112,0.305162552,0.673251112,0.673251112,0.305162552,0.412849981,0.216039264,0.305162552,0.673251112,0.269232722,0.673251112,0.673251112,0.25397323,1,0.186645312,1,0.673251112,0.412849981,1,0.006813895,0.673251112,0.305162552,0.351074497,0.269232722,0.351074497,0.016381883,0.673251112,0.066380635,0.351074497,0.453267059,0.326596398,0.673251112,0.133006105,0.673251112,0.205451027,0.326596398,0.286185889,0.412849981,0.673251112,0.673251112,0.305162552,0.673251112,0.673251112,1,0.351074497,0.351074497,0.351074497,0.673251112,0.351074497,0.673251112,0.286185889,0.673251112,0.269232722,0.571486131,0.673251112,0.453267059,0.351074497,0.090124315,0.305162552,0.453267059,0.25397323,0.351074497,0.269232722,0.571486131,0.127991731,0.412849981,0.227560825,0.412849981,0.205451027,0.305162552,0.673251112,0.673251112,0.178254808,0.453267059,0.673251112,0.379421134,0.453267059,0.019515673,0.673251112,0.205451027,0.240150585,0.379421134,0.269232722,0.326596398,0.351074497,0.351074497,0.326596398,0.673251112,0.412849981,0.571486131,0.379421134,0.379421134,0.412849981,0.305162552,0.326596398,0.351074497,0.019515673,0.673251112,0.01669744,0.216039264,0.269232722,0.118769589,0.673251112,0.379421134,0.305162552,0.673251112,0.195684285,0.138320132,0.205451027,1,1,0.163158032,0.286185889,0.571486131,1,0.673251112,0.673251112,0.412849981,0.571486131,0.379421134,0.030373935,1,0.453267059,0.123253302,0.096267987,0.286185889,0.673251112,0.379421134,1,0.186645312,0.286185889,0.240150585,0.379421134,0.286185889,0.673251112,1,0.227560825,0.305162552,0.068334536,0.673251112,0.412849981,1,0.205451027,0.673251112
0.110491906,0.099565485,0.11452152,0.11452152,1,0.149956819,0.106665207,0.11452152,0.110491906,0.093124183,0.110491906,0.11452152,0.103027335,0.110491906,0.110491906,0.110491906,0.07939561,0.11452152,0.099565485,0.127991731,0.127991731,0.163158032,0.163158032,0.093124183,0.093124183,0.110491906,0.178254808,0.123253302,0.110491906,0.103027335,0.110491906,0.103027335,0.110491906,0.110491906,0.093124183,0.07939561,0.138320132,0.11452152,0.081902363,0.110491906,0.110491906,0.11452152,0.110491906,0.110491906,0.099565485,0.096267987,0.096267987,0.11452152,0.096267987,0.070368259,0.110491906,0.053177402,0.11452152,0.123253302,0.163158032,0.11452152,0.11452152,0.110491906,0.110491906,0.056119043,0.149956819,0.110491906,0.096267987,0.163158032,0.110491906,0.110491906,0.118769589,0.11452152,0.118769589,0.110491906,0.110491906,0.123253302,0.143960397,0.123253302,0.138320132,0.103027335,0.110491906,0.163158032,0.110491906,0.110491906,0.138320132,0.110491906,0.133006105,0.163158032,0.074693319,0.123253302,0.103027335,0.110491906,0.110491906,0.072486258,0.11452152,0.110491906,0.138320132,0.127991731,0.066380635,0.099565485,0.110491906,0.163158032,0.110491906,0.110491906,0.138320132,0.138320132,0.118769589,0.084521307,0.110491906,0.118769589,0.110491906,0.110491906,0.156343224,0.11452152,0.11452152,0.11452152,0.110491906,0.096267987,0.11452152,0.007991604,0.110491906,0.163158032,0.149956819,0.110491906,0.110491906,0.025502325,0.110491906,0.096267987,0.149956819,0.099565485,0.143960397,0.110491906,0.081902363,0.110491906,0.081902363,0.133006105,0.123253302,0.118769589,0.110491906,0.110491906,0.163158032,0.110491906,0.110491906,0.11452152,0.127991731,0.149956819,0.118769589,0.110491906,0.149956819,0.110491906,0.156343224,0.110491906,0.110491906,0.123253302,0.110491906,0.099565485,0.110491906,0.074693319,0.084521307,0.123253302,0.11452152,0.118769589,0.07939561,0.123253302,0.066380635,0.118769589,0.106665207,0.096267987,0.068334536,0.163158032,0.110491906,0.110491906,0.090124315,0.099565485,0.110491906,0.133006105,0.123253302,0.035661067,0.110491906,0.081902363,0.138320132,0.123253302,0.103027335,0.087259432,0.090124315,0.118769589,0.11452152,0.110491906,0.118769589,0.123253302,0.143960397,0.123253302,0.118769589,0.149956819,0.133006105,0.118769589,0.035661067,0.110491906,0.016073707,0.070368259,0.149956819,0.118769589,0.110491906,0.143960397,0.103027335,0.110491906,0.149956819,0.110491906,0.133006105,0.11452152,0.11452152,0.118769589,0.123253302,0.123253302,0.11452152,0.110491906,0.110491906,0.127991731,0.123253302,0.123253302,0.049140053,0.11452152,0.099565485,0.106665207,0.149956819,0.123253302,0.110491906,0.143960397,0.11452152,0.087259432,0.123253302,0.138320132,0.093124183,0.123253302,0.110491906,0.11452152,0.143960397,0.110491906,0.099565485,0.110491906,0.127991731,0.11452152,0.106665207,0.110491906
0.326596398,0.149956819,0.351074497,0.351074497,0.149956819,1,0.240150585,0.351074497,0.326596398,0.240150585,0.326596398,0.240150585,0.170445107,0.326596398,0.326596398,0.326596398,0.186645312,0.351074497,0.269232722,0.11452152,0.326596398,0.571486131,0.571486131,0.240150585,0.240150585,0.326596398,0.227560825,0.412849981,0.326596398,0.286185889,0.326596398,0.227560825,0.326596398,0.326596398,0.240150585,0.156343224,0.571486131,0.351074497,0.195684285,0.326596398,0.326596398,0.351074497,0.326596398,0.326596398,0.269232722,0.227560825,0.25397323,0.351074497,0.25397323,0.156343224,0.326596398,0.040188703,0.351074497,0.305162552,0.286185889,0.351074497,0.351074497,0.326596398,0.326596398,0.051783929,0.453267059,0.156343224,0.25397323,0.571486131,0.326596398,0.326596398,0.379421134,0.351074497,0.326596398,0.326596398,0.326596398,0.412849981,0.240150585,0.351074497,0.326596398,0.286185889,0.326596398,0.571486131,0.326596398,0.326596398,0.25397323,0.326596398,0.305162552,0.571486131,0.143960397,0.351074497,0.286185889,0.326596398,0.326596398,0.163158032,0.351074497,0.326596398,0.286185889,0.099565485,0.076994589,0.269232722,0.326596398,0.571486131,0.326596398,0.326596398,0.326596398,0.379421134,0.227560825,0.205451027,0.326596398,0.25397323,0.326596398,0.326596398,0.412849981,0.351074497,0.269232722,0.351074497,0.326596398,0.25397323,0.351074497,0.007614208,0.326596398,0.286185889,1,0.25397323,0.286185889,0.018758626,0.326596398,0.081902363,0.379421134,0.269232722,0.351074497,0.326596398,0.127991731,0.326596398,0.195684285,0.351074497,0.269232722,0.379421134,0.326596398,0.326596398,0.571486131,0.326596398,0.326596398,0.351074497,0.326596398,0.379421134,0.326596398,0.326596398,0.326596398,0.326596398,0.503957568,0.326596398,0.25397323,0.412849981,0.326596398,0.269232722,0.326596398,0.11452152,0.205451027,0.351074497,0.240150585,0.326596398,0.186645312,0.412849981,0.133006105,0.379421134,0.216039264,0.25397323,0.149956819,0.286185889,0.326596398,0.326596398,0.186645312,0.269232722,0.326596398,0.351074497,0.351074497,0.022487048,0.326596398,0.195684285,0.25397323,0.351074497,0.25397323,0.216039264,0.227560825,0.326596398,0.269232722,0.326596398,0.379421134,0.412849981,0.351074497,0.351074497,0.379421134,0.326596398,0.351074497,0.326596398,0.022487048,0.326596398,0.019132459,0.156343224,0.286185889,0.156343224,0.326596398,0.351074497,0.286185889,0.326596398,0.286185889,0.186645312,0.305162552,0.351074497,0.351074497,0.227560825,0.305162552,0.412849981,0.351074497,0.326596398,0.326596398,0.326596398,0.412849981,0.412849981,0.035661067,0.351074497,0.269232722,0.163158032,0.123253302,0.269232722,0.326596398,0.351074497,0.351074497,0.178254808,0.269232722,0.25397323,0.240150585,0.269232722,0.326596398,0.351074497,0.240150585,0.25397323,0.084521307,0.326596398,0.453267059,0.351074497,0.195684285,0.326596398
0.240150585,0.133006105,0.25397323,0.25397323,0.106665207,0.240150585,1,0.25397323,0.240150585,0.186645312,0.240150585,0.205451027,0.178254808,0.240150585,0.240150585,0.240150585,0.163158032,0.25397323,0.205451027,0.090124315,0.240150585,0.216039264,0.216039264,0.205451027,0.186645312,0.240150585,0.163158032,0.286185889,0.240150585,0.216039264,0.240150585,0.127991731,0.240150585,0.240150585,0.205451027,0.138320132,0.216039264,0.25397323,0.156343224,0.240150585,0.240150585,0.25397323,0.240150585,0.240150585,0.156343224,0.178254808,0.195684285,0.25397323,0.195684285,0.138320132,0.240150585,0.034036455,0.25397323,0.286185889,0.216039264,0.25397323,0.25397323,0.240150585,0.240150585,0.045500911,0.195684285,0.103027335,0.216039264,0.216039264,0.240150585,0.240150585,0.269232722,0.25397323,0.240150585,0.240150585,0.240150585,0.286185889,0.143960397,0.25397323,0.216039264,0.216039264,0.240150585,0.216039264,0.240150585,0.240150585,0.178254808,0.240150585,0.227560825,0.216039264,0.118769589,0.25397323,0.216039264,0.240150585,0.240150585,0.143960397,0.25397323,0.240150585,0.216039264,0.07939561,0.056119043,0.205451027,0.240150585,0.216039264,0.240150585,0.240150585,0.216039264,0.269232722,0.163158032,0.163158032,0.240150585,0.351074497,0.240150585,0.240150585,0.186645312,0.25397323,0.143960397,0.25397323,0.240150585,0.195684285,0.25397323,0.007258082,0.240150585,0.216039264,0.240150585,0.195684285,0.216039264,0.018393889,0.240150585,0.084521307,0.240150585,0.205451027,0.227560825,0.240150585,0.143960397,0.240150585,0.170445107,0.227560825,0.227560825,0.269232722,0.240150585,0.240150585,0.216039264,0.240150585,0.240150585,0.25397323,0.412849981,0.240150585,0.240150585,0.240150585,0.240150585,0.240150585,0.205451027,0.240150585,0.195684285,0.286185889,0.240150585,0.205451027,0.240150585,0.07939561,0.178254808,0.25397323,0.25397323,0.240150585,0.163158032,0.286185889,0.110491906,0.269232722,0.186645312,0.216039264,0.133006105,0.216039264,0.240150585,0.240150585,0.138320132,0.205451027,0.240150585,0.25397323,0.25397323,0.022029252,0.240150585,0.170445107,0.178254808,0.25397323,0.195684285,0.170445107,0.178254808,0.240150585,0.205451027,0.240150585,0.269232722,0.286185889,0.25397323,0.25397323,0.269232722,0.216039264,0.227560825,0.240150585,0.019515673,0.240150585,0.017351579,0.138320132,0.240150585,0.138320132,0.240150585,0.25397323,0.216039264,0.240150585,0.149956819,0.118769589,0.170445107,0.25397323,0.25397323,0.195684285,0.205451027,0.286185889,0.25397323,0.240150585,0.240150585,0.240150585,0.286185889,0.25397323,0.036511217,0.25397323,0.205451027,0.099565485,0.07939561,0.326596398,0.240150585,0.25397323,0.25397323,0.227560825,0.227560825,0.305162552,0.205451027,0.205451027,0.240150585,0.25397323,0.186645312,0.216039264,0.076994589,0.240150585,0.269232722,0.25397323,0.156343224,0.240150585
0.673251112,0.156343224,1,1,0.11452152,0.351074497,0.25397323,1,0.673251112,0.379421134,0.673251112,0.25397323,0.163158032,0.673251112,0.673251112,0.673251112,0.269232722,1,0.453267059,0.110491906,0.351074497,0.305162552,0.305162552,0.379421134,0.379421134,0.673251112,0.216039264,0.571486131,0.673251112,0.503957568,0.673251112,0.163158032,0.673251112,0.673251112,0.379421134,0.163158032,0.305162552,1,0.286185889,0.673251112,0.673251112,1,0.351074497,0.673251112,0.186645312,0.269232722,0.412849981,1,0.412849981,0.216039264,0.673251112,0.034036455,1,0.326596398,0.305162552,1,1,0.351074497,0.673251112,0.043271091,0.269232722,0.118769589,0.412849981,0.305162552,0.673251112,0.673251112,0.412849981,1,0.351074497,0.673251112,0.673251112,0.571486131,0.170445107,0.379421134,0.305162552,0.503957568,0.673251112,0.305162552,0.673251112,0.673251112,0.240150585,0.673251112,0.326596398,0.305162552,0.110491906,0.453267059,0.305162552,0.673251112,0.673251112,0.186645312,1,0.351074497,0.305162552,0.07939561,0.06269596,0.453267059,0.673251112,0.305162552,0.673251112,0.673251112,0.305162552,0.412849981,0.216039264,0.305162552,0.673251112,0.269232722,0.673251112,0.673251112,0.25397323,1,0.186645312,1,0.673251112,0.412849981,1,0.006813895,0.673251112,0.305162552,0.351074497,0.269232722,0.351074497,0.016381883,0.673251112,0.066380635,0.351074497,0.453267059,0.326596398,0.673251112,0.133006105,0.673251112,0.205451027,0.326596398,0.286185889,0.412849981,0.673251112,0.673251112,0.305162552,0.673251112,0.673251112,1,0.351074497,0.351074497,0.351074497,0.673251112,0.351074497,0.673251112,0.286185889,0.673251112,0.269232722,0.571486131,0.673251112,0.453267059,0.351074497,0.090124315,0.305162552,0.453267059,0.25397323,0.351074497,0.269232722,0.571486131,0.127991731,0.412849981,0.227560825,0.412849981,0.205451027,0.305162552,0.673251112,0.673251112,0.178254808,0.453267059,0.673251112,0.379421134,0.453267059,0.019515673,0.673251112,0.205451027,0.240150585,0.379421134,0.269232722,0.326596398,0.351074497,0.351074497,0.326596398,0.673251112,0.412849981,0.571486131,0.379421134,0.379421134,0.412849981,0.305162552,0.326596398,0.351074497,0.019515673,0.673251112,0.01669744,0.216039264,0.269232722,0.118769589,0.673251112,0.379421134,0.305162552,0.673251112,0.195684285,0.138320132,0.205451027,1,1,0.163158032,0.286185889,0.571486131,1,0.673251112,0.673251112,0.412849981,0.571486131,0.379421134,0.030373935,1,0.453267059,0.123253302,0.096267987,0.286185889,0.673251112,0.379421134,1,0.186645312,0.286185889,0.240150585,0.379421134,0.286185889,0.673251112,1,0.227560825,0.305162552,0.068334536,0.673251112,0.412849981,1,0.205451027,0.673251112
1,0.149956819,0.673251112,0.673251112,0.110491906,0.326596398,0.240150585,0.673251112,1,0.351074497,1,0.240150585,0.156343224,1,1,1,0.25397323,0.673251112,0.412849981,0.106665207,0.326596398,0.286185889,0.286185889,0.351074497,0.351074497,1,0.205451027,0.503957568,1,0.453267059,1,0.156343224,1,1,0.351074497,0.156343224,0.286185889,0.673251112,0.269232722,1,1,0.673251112,0.326596398,1,0.178254808,0.25397323,0.379421134,0.673251112,0.379421134,0.205451027,1,0.033260084,0.673251112,0.305162552,0.286185889,0.673251112,0.673251112,0.326596398,1,0.042210125,0.25397323,0.11452152,0.379421134,0.286185889,1,1,0.379421134,0.673251112,0.326596398,1,1,0.503957568,0.163158032,0.351074497,0.286185889,0.453267059,1,0.286185889,1,1,0.227560825,1,0.305162552,0.286185889,0.106665207,0.412849981,0.286185889,1,1,0.178254808,0.673251112,0.326596398,0.286185889,0.076994589,0.060957686,0.412849981,1,0.286185889,1,1,0.286185889,0.379421134,0.205451027,0.286185889,1,0.25397323,1,1,0.240150585,0.673251112,0.178254808,0.673251112,1,0.379421134,0.673251112,0.006707997,1,0.286185889,0.326596398,0.25397323,0.326596398,0.016073707,1,0.064502402,0.326596398,0.412849981,0.305162552,1,0.127991731,1,0.195684285,0.305162552,0.269232722,0.379421134,1,1,0.286185889,1,1,0.673251112,0.326596398,0.326596398,0.326596398,1,0.326596398,1,0.269232722,1,0.25397323,0.503957568,1,0.412849981,0.326596398,0.087259432,0.286185889,0.412849981,0.240150585,0.326596398,0.25397323,0.503957568,0.123253302,0.379421134,0.216039264,0.379421134,0.195684285,0.286185889,1,1,0.170445107,0.412849981,1,0.351074497,0.412849981,0.019132459,1,0.195684285,0.227560825,0.351074497,0.25397323,0.305162552,0.326596398,0.326596398,0.305162552,1,0.379421134,0.503957568,0.351074497,0.351074497,0.379421134,0.286185889,0.305162552,0.326596398,0.019132459,1,0.016381883,0.205451027,0.25397323,0.11452152,1,0.351074497,0.286185889,1,0.186645312,0.133006105,0.195684285,0.673251112,0.673251112,0.156343224,0.269232722,0.503957568,0.673251112,1,1,0.379421134,0.503957568,0.351074497,0.029703284,0.673251112,0.412849981,0.118769589,0.093124183,0.269232722,1,0.351074497,0.673251112,0.178254808,0.269232722,0.227560825,0.351074497,0.269232722,1,0.673251112,0.216039264,0.286185889,0.066380635,1,0.379421134,0.673251112,0.195684285,1
0.351074497,0.123253302,0.379421134,0.379421134,0.093124183,0.240150585,0.186645312,0.379421134,0.351074497,1,0.351074497,0.186645312,0.127991731,0.351074497,0.351074497,0.351074497,0.195684285,0.379421134,0.326596398,0.090124315,0.240150585,0.216039264,0.216039264,0.25397323,0.286185889,0.351074497,0.163158032,0.326596398,0.351074497,0.351074497,0.351074497,0.127991731,0.351074497,0.351074497,0.25397323,0.127991731,0.216039264,0.379421134,0.227560825,0.351074497,0.351074497,0.379421134,0.240150585,0.351074497,0.143960397,0.195684285,0.269232722,0.379421134,0.305162552,0.163158032,0.351074497,0.029703284,0.379421134,0.227560825,0.216039264,0.379421134,0.379421134,0.240150585,0.351074497,0.037387948,0.195684285,0.096267987,0.269232722,0.216039264,0.351074497,0.351074497,0.269232722,0.379421134,0.240150585,0.351074497,0.351074497,0.326596398,0.133006105,0.25397323,0.216039264,0.305162552,0.351074497,0.216039264,0.351074497,0.351074497,0.178254808,0.351074497,0.227560825,0.216039264,0.090124315,0.286185889,0.216039264,0.351074497,0.351074497,0.156343224,0.379421134,0.240150585,0.216039264,0.066380635,0.053177402,0.286185889,0.351074497,0.216039264,0.351074497,0.351074497,0.216039264,0.269232722,0.163158032,0.240150585,0.351074497,0.195684285,0.351074497,0.351074497,0.186645312,0.379421134,0.143960397,0.379421134,0.351074497,0.269232722,0.379421134,0.006207184,0.351074497,0.216039264,0.240150585,0.195684285,0.240150585,0.015191377,0.351074497,0.056119043,0.240150585,0.286185889,0.227560825,0.351074497,0.106665207,0.351074497,0.156343224,0.227560825,0.205451027,0.269232722,0.351074497,0.351074497,0.216039264,0.351074497,0.351074497,0.379421134,0.240150585,0.240150585,0.240150585,0.351074497,0.240150585,0.351074497,0.205451027,0.351074497,0.195684285,0.326596398,0.351074497,0.453267059,0.240150585,0.074693319,0.216039264,0.286185889,0.186645312,0.240150585,0.216039264,0.326596398,0.103027335,0.269232722,0.170445107,0.269232722,0.156343224,0.216039264,0.351074497,0.351074497,0.163158032,0.326596398,0.351074497,0.25397323,0.286185889,0.017351579,0.351074497,0.156343224,0.178254808,0.25397323,0.195684285,0.25397323,0.240150585,0.240150585,0.227560825,0.351074497,0.269232722,0.326596398,0.25397323,0.25397323,0.269232722,0.216039264,0.227560825,0.240150585,0.017351579,0.351074497,0.014910675,0.178254808,0.195684285,0.096267987,0.351074497,0.25397323,0.216039264,0.351074497,0.149956819,0.110491906,0.156343224,0.379421134,0.379421134,0.127991731,0.205451027,0.326596398,0.379421134,0.351074497,0.351074497,0.269232722,0.326596398,0.25397323,0.026620544,0.379421134,0.286185889,0.099565485,0.07939561,0.205451027,0.351074497,0.25397323,0.379421134,0.143960397,0.205451027,0.178254808,0.25397323,0.205451027,0.351074497,0.379421134,0.170445107,0.216039264,0.057672303,0.351074497,0.269232722,0.379421134,0.156343224,0.351074497
